Hourly measurement data supplied by UK-air on 11/09/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Newcastle Cradlewell Roadside",,,,,,,,,,,
Latitude,,54.986405,,,,,,,,,,,,
Longitude,,-1.595362,,,,,,,,,,,,
Site Type,,Urban Traffic,,,,,,,,,,,,
Zone,,North East,,,,,,,,,,,,
Agglomeration,,Tyneside,,,,,,,,,,,,
Local Authority,,"Newcastle",,,,,,,,,,,,
Date,Time,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2011-01-11,07:00:00,5,V ugm-3,11,V ugm-3,19,V ugm-3,349.3,N deg,4.3,N ms-1,4.6,N degC
2011-01-11,08:00:00,18,V ugm-3,23,V ugm-3,50,V ugm-3,346.2,N deg,5.1,N ms-1,4.7,N degC
2011-01-11,09:00:00,11,V ugm-3,17,V ugm-3,34,V ugm-3,349.9,N deg,6.5,N ms-1,5.2,N degC
2011-01-11,10:00:00,4,V ugm-3,11,V ugm-3,17,V ugm-3,353.9,N deg,7.5,N ms-1,5.5,N degC
2011-01-11,11:00:00,6,V ugm-3,11,V ugm-3,21,V ugm-3,352.9,N deg,7.6,N ms-1,5.4,N degC
2011-01-11,12:00:00,9,V ugm-3,8,V ugm-3,21,V ugm-3,351.8,N deg,7.2,N ms-1,5.3,N degC
2011-01-11,13:00:00,5,V ugm-3,4,V ugm-3,11,V ugm-3,350.4,N deg,6.4,N ms-1,5.5,N degC
2011-01-11,14:00:00,5,V ugm-3,4,V ugm-3,11,V ugm-3,347.4,N deg,5.2,N ms-1,5.5,N degC
2011-01-11,15:00:00,5,V ugm-3,8,V ugm-3,15,V ugm-3,343.9,N deg,4.4,N ms-1,4.7,N degC
2011-01-11,16:00:00,36,V ugm-3,38,V ugm-3,94,V ugm-3,335.1,N deg,4.3,N ms-1,3.6,N degC
2011-01-11,17:00:00,38,V ugm-3,59,V ugm-3,117,V ugm-3,318.5,N deg,3.7,N ms-1,2.4,N degC
2011-01-11,18:00:00,25,V ugm-3,48,V ugm-3,86,V ugm-3,300,N deg,3.3,N ms-1,1.3,N degC
2011-01-11,19:00:00,31,V ugm-3,57,V ugm-3,105,V ugm-3,276.3,N deg,2.9,N ms-1,0.4,N degC
2011-01-11,20:00:00,75,V ugm-3,84,V ugm-3,199,V ugm-3,250.6,N deg,2.8,N ms-1,-0.3,N degC
2011-01-11,21:00:00,120,V ugm-3,107,V ugm-3,290,V ugm-3,230.9,N deg,2.6,N ms-1,-0.5,N degC
2011-01-11,22:00:00,101,V ugm-3,92,V ugm-3,246,V ugm-3,217.1,N deg,2.2,N ms-1,-0.1,N degC
2011-01-11,23:00:00,158,V ugm-3,111,V ugm-3,351,V ugm-3,188.9,N deg,2,N ms-1,0.2,N degC
2011-01-11,24:00:00,146,V ugm-3,101,V ugm-3,325,V ugm-3,164.6,N deg,2.2,N ms-1,0.5,N degC
2011-01-12,01:00:00,129,V ugm-3,86,V ugm-3,283,V ugm-3,172.6,N deg,2.6,N ms-1,0.8,N degC
2011-01-12,02:00:00,15,V ugm-3,23,V ugm-3,46,V ugm-3,180.6,N deg,3.4,N ms-1,1.2,N degC
2011-01-12,03:00:00,9,V ugm-3,13,V ugm-3,27,V ugm-3,175.4,N deg,4.2,N ms-1,1.4,N degC
2011-01-12,04:00:00,10,V ugm-3,25,V ugm-3,40,V ugm-3,172.5,N deg,4.7,N ms-1,1.6,N degC
2011-01-12,05:00:00,8,V ugm-3,27,V ugm-3,38,V ugm-3,174.3,N deg,5.3,N ms-1,1.9,N degC
2011-01-12,06:00:00,16,V ugm-3,23,V ugm-3,48,V ugm-3,179.7,N deg,5.8,N ms-1,2.2,N degC
2011-01-12,07:00:00,58,V ugm-3,48,V ugm-3,136,V ugm-3,188,N deg,5.8,N ms-1,2.9,N degC
2011-01-12,08:00:00,116,V ugm-3,86,V ugm-3,264,V ugm-3,196.3,N deg,5.4,N ms-1,3.9,N degC
2011-01-12,09:00:00,161,V ugm-3,96,V ugm-3,342,V ugm-3,211.2,N deg,4.6,N ms-1,5.1,N degC
2011-01-12,10:00:00,141,V ugm-3,82,V ugm-3,298,V ugm-3,241.9,N deg,4,N ms-1,6.4,N degC
2011-01-12,11:00:00,125,V ugm-3,78,V ugm-3,269,V ugm-3,267,N deg,4,N ms-1,7.5,N degC
2011-01-12,12:00:00,171,V ugm-3,92,V ugm-3,353,V ugm-3,275.3,N deg,3.9,N ms-1,8.2,N degC
2011-01-12,13:00:00,245,V ugm-3,122,V ugm-3,497,V ugm-3,280,N deg,3.9,N ms-1,8.5,N degC
2011-01-12,14:00:00,318,V ugm-3,136,V ugm-3,621,V ugm-3,278.7,N deg,4.2,N ms-1,8.7,N degC
2011-01-12,15:00:00,286,V ugm-3,134,V ugm-3,571,V ugm-3,274.9,N deg,4.2,N ms-1,8.7,N degC
2011-01-12,16:00:00,356,V ugm-3,160,V ugm-3,705,V ugm-3,273.8,N deg,3.8,N ms-1,8.5,N degC
2011-01-12,17:00:00,348,V ugm-3,159,V ugm-3,690,V ugm-3,271.8,N deg,3.1,N ms-1,8.2,N degC
2011-01-12,18:00:00,338,V ugm-3,149,V ugm-3,665,V ugm-3,248.6,N deg,2.7,N ms-1,7.8,N degC
2011-01-12,19:00:00,365,V ugm-3,160,V ugm-3,718,V ugm-3,217.8,N deg,2.8,N ms-1,7.5,N degC
2011-01-12,20:00:00,333,V ugm-3,157,V ugm-3,665,V ugm-3,206.7,N deg,3,N ms-1,7.3,N degC
2011-01-12,21:00:00,211,V ugm-3,132,V ugm-3,455,V ugm-3,203.7,N deg,3.1,N ms-1,7.2,N degC
2011-01-12,22:00:00,188,V ugm-3,109,V ugm-3,395,V ugm-3,198,N deg,3.1,N ms-1,7.1,N degC
2011-01-12,23:00:00,175,V ugm-3,99,V ugm-3,367,V ugm-3,189.6,N deg,3.4,N ms-1,7.1,N degC
2011-01-12,24:00:00,224,V ugm-3,111,V ugm-3,453,V ugm-3,187.3,N deg,3.8,N ms-1,7.4,N degC
2011-01-13,01:00:00,216,V ugm-3,105,V ugm-3,435,V ugm-3,201.9,N deg,3.7,N ms-1,6.9,N degC
2011-01-13,02:00:00,70,V ugm-3,63,V ugm-3,170,V ugm-3,210.4,N deg,3.5,N ms-1,6.2,N degC
2011-01-13,03:00:00,16,V ugm-3,21,V ugm-3,46,V ugm-3,202.3,N deg,4,N ms-1,6.7,N degC
2011-01-13,04:00:00,5,V ugm-3,6,V ugm-3,13,V ugm-3,204.6,N deg,4.8,N ms-1,7.5,N degC
2011-01-13,05:00:00,8,V ugm-3,13,V ugm-3,25,V ugm-3,216,N deg,5.6,N ms-1,8.6,N degC
2011-01-13,06:00:00,41,V ugm-3,38,V ugm-3,101,V ugm-3,226.7,N deg,5.6,N ms-1,9.3,N degC
2011-01-13,07:00:00,130,V ugm-3,74,V ugm-3,273,V ugm-3,237.4,N deg,5.4,N ms-1,9.8,N degC
2011-01-13,08:00:00,218,V ugm-3,120,V ugm-3,453,V ugm-3,253.3,N deg,6.1,N ms-1,10.3,N degC
2011-01-13,09:00:00,269,V ugm-3,149,V ugm-3,560,V ugm-3,266.1,N deg,7.5,N ms-1,10.7,N degC
2011-01-13,10:00:00,104,V ugm-3,76,V ugm-3,235,V ugm-3,272.6,N deg,8.8,N ms-1,10.9,N degC
2011-01-13,11:00:00,66,V ugm-3,42,V ugm-3,143,V ugm-3,276.9,N deg,9.5,N ms-1,10.9,N degC
2011-01-13,12:00:00,33,V ugm-3,23,V ugm-3,73,V ugm-3,277.9,N deg,8.8,N ms-1,11,N degC
2011-01-13,13:00:00,31,V ugm-3,27,V ugm-3,74,V ugm-3,279.3,N deg,7.6,N ms-1,11,N degC
2011-01-13,14:00:00,49,V ugm-3,36,V ugm-3,111,V ugm-3,281,N deg,6.5,N ms-1,10.8,N degC
2011-01-13,15:00:00,40,V ugm-3,34,V ugm-3,96,V ugm-3,276.7,N deg,5,N ms-1,10.1,N degC
2011-01-13,16:00:00,60,V ugm-3,59,V ugm-3,151,V ugm-3,257,N deg,3.8,N ms-1,9.6,N degC
2011-01-13,17:00:00,44,V ugm-3,50,V ugm-3,117,V ugm-3,248.3,N deg,3.8,N ms-1,9.3,N degC
2011-01-13,18:00:00,105,V ugm-3,92,V ugm-3,252,V ugm-3,244.4,N deg,3.8,N ms-1,8.8,N degC
2011-01-13,19:00:00,131,V ugm-3,115,V ugm-3,315,V ugm-3,228,N deg,3.4,N ms-1,8.2,N degC
2011-01-13,20:00:00,128,V ugm-3,111,V ugm-3,306,V ugm-3,218,N deg,3.4,N ms-1,7.8,N degC
2011-01-13,21:00:00,131,V ugm-3,111,V ugm-3,311,V ugm-3,216.5,N deg,3.9,N ms-1,7.7,N degC
2011-01-13,22:00:00,78,V ugm-3,76,V ugm-3,195,V ugm-3,216.3,N deg,4.3,N ms-1,7.6,N degC
2011-01-13,23:00:00,53,V ugm-3,55,V ugm-3,136,V ugm-3,208.5,N deg,4.3,N ms-1,7.8,N degC
2011-01-13,24:00:00,26,V ugm-3,36,V ugm-3,76,V ugm-3,198.1,N deg,4,N ms-1,7.9,N degC
2011-01-14,01:00:00,19,V ugm-3,25,V ugm-3,53,V ugm-3,205.6,N deg,3.7,N ms-1,7.8,N degC
2011-01-14,02:00:00,6,V ugm-3,4,V ugm-3,13,V ugm-3,209.5,N deg,3.6,N ms-1,7.8,N degC
2011-01-14,03:00:00,10,V ugm-3,11,V ugm-3,27,V ugm-3,201.2,N deg,4,N ms-1,7.9,N degC
2011-01-14,04:00:00,8,V ugm-3,8,V ugm-3,19,V ugm-3,198.8,N deg,4.6,N ms-1,8.1,N degC
2011-01-14,05:00:00,6,V ugm-3,8,V ugm-3,17,V ugm-3,197.5,N deg,5.3,N ms-1,8.3,N degC
2011-01-14,06:00:00,24,V ugm-3,29,V ugm-3,65,V ugm-3,206.8,N deg,6,N ms-1,8.9,N degC
2011-01-14,07:00:00,50,V ugm-3,46,V ugm-3,122,V ugm-3,226.2,N deg,6.6,N ms-1,9.6,N degC
2011-01-14,08:00:00,119,V ugm-3,94,V ugm-3,275,V ugm-3,237.1,N deg,6.8,N ms-1,9.8,N degC
2011-01-14,09:00:00,111,V ugm-3,90,V ugm-3,260,V ugm-3,238.2,N deg,6.7,N ms-1,9.6,N degC
2011-01-14,10:00:00,85,V ugm-3,71,V ugm-3,201,V ugm-3,240.2,N deg,6.5,N ms-1,9.4,N degC
2011-01-14,11:00:00,86,V ugm-3,76,V ugm-3,208,V ugm-3,240.8,N deg,6.7,N ms-1,9.3,N degC
2011-01-14,12:00:00,66,V ugm-3,59,V ugm-3,160,V ugm-3,241.7,N deg,7.6,N ms-1,9.5,N degC
2011-01-14,13:00:00,56,V ugm-3,53,V ugm-3,139,V ugm-3,243.2,N deg,7.3,N ms-1,9.7,N degC
2011-01-14,14:00:00,48,V ugm-3,44,V ugm-3,117,V ugm-3,247.1,N deg,7.3,N ms-1,9.5,N degC
2011-01-14,15:00:00,54,V ugm-3,52,V ugm-3,134,V ugm-3,252.7,N deg,8.3,N ms-1,9,N degC
2011-01-14,16:00:00,76,V ugm-3,71,V ugm-3,187,V ugm-3,256.8,N deg,8.6,N ms-1,8.4,N degC
2011-01-14,17:00:00,106,V ugm-3,86,V ugm-3,248,V ugm-3,260.2,N deg,9.1,N ms-1,8.1,N degC
2011-01-14,18:00:00,89,V ugm-3,73,V ugm-3,208,V ugm-3,264.4,N deg,9.5,N ms-1,7.8,N degC
2011-01-14,19:00:00,54,V ugm-3,59,V ugm-3,141,V ugm-3,268.1,N deg,9.9,N ms-1,7.6,N degC
2011-01-14,20:00:00,39,V ugm-3,42,V ugm-3,101,V ugm-3,269,N deg,9.6,N ms-1,7.3,N degC
2011-01-14,21:00:00,19,V ugm-3,23,V ugm-3,52,V ugm-3,266.6,N deg,8.8,N ms-1,7,N degC
2011-01-14,22:00:00,16,V ugm-3,21,V ugm-3,46,V ugm-3,261.8,N deg,7.9,N ms-1,6.8,N degC
2011-01-14,23:00:00,45,V ugm-3,44,V ugm-3,113,V ugm-3,254.9,N deg,6.8,N ms-1,6.5,N degC
2011-01-14,24:00:00,44,V ugm-3,50,V ugm-3,117,V ugm-3,246.3,N deg,6.2,N ms-1,6.3,N degC
2011-01-15,01:00:00,28,V ugm-3,31,V ugm-3,73,V ugm-3,233.2,N deg,5.9,N ms-1,6,N degC
2011-01-15,02:00:00,53,V ugm-3,46,V ugm-3,126,V ugm-3,221.5,N deg,6.4,N ms-1,6.2,N degC
2011-01-15,03:00:00,29,V ugm-3,23,V ugm-3,67,V ugm-3,215.5,N deg,7.3,N ms-1,6.8,N degC
2011-01-15,04:00:00,8,V ugm-3,6,V ugm-3,17,V ugm-3,208.8,N deg,8.3,N ms-1,7.3,N degC
2011-01-15,05:00:00,5,V ugm-3,4,V ugm-3,11,V ugm-3,205.5,N deg,9.4,N ms-1,8,N degC
2011-01-15,06:00:00,6,V ugm-3,4,V ugm-3,13,V ugm-3,208.1,N deg,9.9,N ms-1,8.9,N degC
2011-01-15,07:00:00,11,V ugm-3,8,V ugm-3,25,V ugm-3,217.4,N deg,10.1,N ms-1,9.8,N degC
2011-01-15,08:00:00,13,V ugm-3,8,V ugm-3,27,V ugm-3,231.3,N deg,11.4,N ms-1,10.4,N degC
2011-01-15,09:00:00,19,V ugm-3,17,V ugm-3,46,V ugm-3,241.3,N deg,12.8,N ms-1,10.8,N degC
2011-01-15,10:00:00,28,V ugm-3,27,V ugm-3,69,V ugm-3,245.3,N deg,13.3,N ms-1,11.3,N degC
2011-01-15,11:00:00,25,V ugm-3,25,V ugm-3,63,V ugm-3,245.6,N deg,13.3,N ms-1,11.7,N degC
2011-01-15,12:00:00,21,V ugm-3,21,V ugm-3,53,V ugm-3,240,N deg,12.3,N ms-1,11.9,N degC
2011-01-15,13:00:00,24,V ugm-3,27,V ugm-3,63,V ugm-3,234.8,N deg,11.2,N ms-1,12,N degC
2011-01-15,14:00:00,23,V ugm-3,25,V ugm-3,59,V ugm-3,234,N deg,10.9,N ms-1,11.8,N degC
2011-01-15,15:00:00,23,V ugm-3,25,V ugm-3,59,V ugm-3,229.8,N deg,10.6,N ms-1,11.6,N degC
2011-01-15,16:00:00,21,V ugm-3,27,V ugm-3,59,V ugm-3,225.2,N deg,10.2,N ms-1,11.2,N degC
2011-01-15,17:00:00,28,V ugm-3,32,V ugm-3,74,V ugm-3,223.6,N deg,10,N ms-1,11,N degC
2011-01-15,18:00:00,26,V ugm-3,32,V ugm-3,73,V ugm-3,221.2,N deg,9.6,N ms-1,10.8,N degC
2011-01-15,19:00:00,23,V ugm-3,23,V ugm-3,57,V ugm-3,219,N deg,9.1,N ms-1,10.7,N degC
2011-01-15,20:00:00,14,V ugm-3,15,V ugm-3,36,V ugm-3,218.1,N deg,8.8,N ms-1,10.7,N degC
2011-01-15,21:00:00,10,V ugm-3,10,V ugm-3,25,V ugm-3,219.8,N deg,8.8,N ms-1,10.7,N degC
2011-01-15,22:00:00,10,V ugm-3,6,V ugm-3,21,V ugm-3,223.9,N deg,9.7,N ms-1,11,N degC
2011-01-15,23:00:00,8,V ugm-3,6,V ugm-3,17,V ugm-3,226.8,N deg,11.1,N ms-1,11.2,N degC
2011-01-15,24:00:00,6,V ugm-3,2,V ugm-3,11,V ugm-3,226.4,N deg,11.6,N ms-1,11.2,N degC
2011-01-16,01:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,227.5,N deg,11.6,N ms-1,11.7,N degC
2011-01-16,02:00:00,8,V ugm-3,10,V ugm-3,21,V ugm-3,225.9,N deg,11.2,N ms-1,12,N degC
2011-01-16,03:00:00,8,V ugm-3,11,V ugm-3,23,V ugm-3,221.2,N deg,10.9,N ms-1,11.9,N degC
2011-01-16,04:00:00,6,V ugm-3,11,V ugm-3,21,V ugm-3,223,N deg,11.2,N ms-1,11.8,N degC
2011-01-16,05:00:00,5,V ugm-3,6,V ugm-3,13,V ugm-3,226.6,N deg,11.8,N ms-1,11.6,N degC
2011-01-16,06:00:00,3,V ugm-3,2,V ugm-3,6,V ugm-3,228.5,N deg,12.3,N ms-1,11.3,N degC
2011-01-16,07:00:00,3,V ugm-3,4,V ugm-3,8,V ugm-3,230.6,N deg,12.5,N ms-1,11.1,N degC
2011-01-16,08:00:00,5,V ugm-3,8,V ugm-3,15,V ugm-3,232.8,N deg,12,N ms-1,11.2,N degC
2011-01-16,09:00:00,10,V ugm-3,13,V ugm-3,29,V ugm-3,234.3,N deg,11.1,N ms-1,11.2,N degC
2011-01-16,10:00:00,14,V ugm-3,21,V ugm-3,42,V ugm-3,234.8,N deg,10.5,N ms-1,11.1,N degC
2011-01-16,11:00:00,20,V ugm-3,29,V ugm-3,59,V ugm-3,235,N deg,10,N ms-1,11,N degC
2011-01-16,12:00:00,24,V ugm-3,34,V ugm-3,71,V ugm-3,235.6,N deg,9.3,N ms-1,11.1,N degC
2011-01-16,13:00:00,21,V ugm-3,36,V ugm-3,69,V ugm-3,236.5,N deg,8,N ms-1,11.3,N degC
2011-01-16,14:00:00,29,V ugm-3,38,V ugm-3,82,V ugm-3,238.4,N deg,7.7,N ms-1,11.1,N degC
2011-01-16,15:00:00,31,V ugm-3,46,V ugm-3,94,V ugm-3,241,N deg,8.2,N ms-1,10.5,N degC
2011-01-16,16:00:00,54,V ugm-3,74,V ugm-3,157,V ugm-3,243.1,N deg,7.8,N ms-1,9.9,N degC
2011-01-16,17:00:00,86,V ugm-3,101,V ugm-3,233,V ugm-3,245.2,N deg,7.5,N ms-1,9.4,N degC
2011-01-16,18:00:00,78,V ugm-3,92,V ugm-3,210,V ugm-3,247.7,N deg,7.3,N ms-1,8.9,N degC
2011-01-16,19:00:00,45,V ugm-3,65,V ugm-3,134,V ugm-3,250.7,N deg,7.3,N ms-1,8.3,N degC
2011-01-16,20:00:00,20,V ugm-3,40,V ugm-3,71,V ugm-3,253.2,N deg,7.5,N ms-1,7.8,N degC
2011-01-16,21:00:00,18,V ugm-3,29,V ugm-3,55,V ugm-3,254.5,N deg,7.7,N ms-1,7.5,N degC
2011-01-16,22:00:00,18,V ugm-3,31,V ugm-3,57,V ugm-3,255,N deg,7.9,N ms-1,7.3,N degC
2011-01-16,23:00:00,16,V ugm-3,23,V ugm-3,48,V ugm-3,254.8,N deg,8.1,N ms-1,7.1,N degC
2011-01-16,24:00:00,10,V ugm-3,21,V ugm-3,36,V ugm-3,255,N deg,8.2,N ms-1,6.8,N degC
2011-01-17,01:00:00,8,V ugm-3,13,V ugm-3,25,V ugm-3,256.2,N deg,7.8,N ms-1,6.7,N degC
2011-01-17,02:00:00,5,V ugm-3,4,V ugm-3,11,V ugm-3,255.9,N deg,7.1,N ms-1,6.6,N degC
2011-01-17,03:00:00,4,V ugm-3,6,V ugm-3,11,V ugm-3,257.4,N deg,7.1,N ms-1,6.5,N degC
2011-01-17,04:00:00,4,V ugm-3,4,V ugm-3,10,V ugm-3,261.8,N deg,7.1,N ms-1,6.3,N degC
2011-01-17,05:00:00,5,V ugm-3,8,V ugm-3,15,V ugm-3,261.4,N deg,5.9,N ms-1,6.1,N degC
2011-01-17,06:00:00,24,V ugm-3,36,V ugm-3,73,V ugm-3,254,N deg,4.3,N ms-1,5.6,N degC
2011-01-17,07:00:00,161,V ugm-3,122,V ugm-3,369,V ugm-3,246.1,N deg,3.7,N ms-1,5.3,N degC
2011-01-17,08:00:00,303,V ugm-3,183,V ugm-3,646,V ugm-3,243.8,N deg,3.5,N ms-1,4.9,N degC
2011-01-17,09:00:00,374,V ugm-3,193,V ugm-3,764,V ugm-3,240.6,N deg,3.6,N ms-1,4.8,N degC
2011-01-17,10:00:00,308,V ugm-3,176,V ugm-3,646,V ugm-3,238.1,N deg,4.2,N ms-1,5,N degC
2011-01-17,11:00:00,193,V ugm-3,136,V ugm-3,430,V ugm-3,244.9,N deg,4.6,N ms-1,5.4,N degC
2011-01-17,12:00:00,191,V ugm-3,130,V ugm-3,422,V ugm-3,253.7,N deg,4.6,N ms-1,5.9,N degC
2011-01-17,13:00:00,140,V ugm-3,105,V ugm-3,319,V ugm-3,261.8,N deg,4.3,N ms-1,6.2,N degC
2011-01-17,14:00:00,79,V ugm-3,76,V ugm-3,197,V ugm-3,270,N deg,4,N ms-1,6.2,N degC
2011-01-17,15:00:00,81,V ugm-3,73,V ugm-3,197,V ugm-3,275.6,N deg,3.6,N ms-1,5.8,N degC
2011-01-17,16:00:00,61,V ugm-3,74,V ugm-3,168,V ugm-3,276.2,N deg,3.6,N ms-1,4.9,N degC
2011-01-17,17:00:00,55,V ugm-3,86,V ugm-3,170,V ugm-3,272.9,N deg,4,N ms-1,4.1,N degC
2011-01-17,18:00:00,73,V ugm-3,94,V ugm-3,204,V ugm-3,271.7,N deg,4.5,N ms-1,3.8,N degC
2011-01-17,19:00:00,109,V ugm-3,105,V ugm-3,271,V ugm-3,276.2,N deg,4.4,N ms-1,3.4,N degC
2011-01-17,20:00:00,88,V ugm-3,92,V ugm-3,225,V ugm-3,284.7,N deg,3.9,N ms-1,3.5,N degC
2011-01-17,21:00:00,50,V ugm-3,65,V ugm-3,141,V ugm-3,292.4,N deg,3.7,N ms-1,3.7,N degC
2011-01-17,22:00:00,20,V ugm-3,40,V ugm-3,71,V ugm-3,293.9,N deg,3.7,N ms-1,3.5,N degC
2011-01-17,23:00:00,39,V ugm-3,52,V ugm-3,111,V ugm-3,293.4,N deg,3.8,N ms-1,3,N degC
2011-01-17,24:00:00,24,V ugm-3,36,V ugm-3,73,V ugm-3,293.5,N deg,3.9,N ms-1,2.4,N degC
2011-01-18,01:00:00,8,V ugm-3,17,V ugm-3,29,V ugm-3,280.3,N deg,3.8,N ms-1,2.3,N degC
2011-01-18,02:00:00,9,V ugm-3,25,V ugm-3,38,V ugm-3,275.9,N deg,4.3,N ms-1,2.7,N degC
2011-01-18,03:00:00,9,V ugm-3,15,V ugm-3,29,V ugm-3,285.5,N deg,5,N ms-1,2.5,N degC
2011-01-18,04:00:00,6,V ugm-3,10,V ugm-3,19,V ugm-3,288.8,N deg,5.3,N ms-1,2,N degC
2011-01-18,05:00:00,8,V ugm-3,6,V ugm-3,17,V ugm-3,289,N deg,5.3,N ms-1,1.9,N degC
2011-01-18,06:00:00,19,V ugm-3,15,V ugm-3,44,V ugm-3,288.5,N deg,5.2,N ms-1,1.9,N degC
2011-01-18,07:00:00,28,V ugm-3,27,V ugm-3,69,V ugm-3,289.1,N deg,5,N ms-1,1.8,N degC
2011-01-18,08:00:00,49,V ugm-3,52,V ugm-3,126,V ugm-3,288.9,N deg,4.9,N ms-1,1.7,N degC
2011-01-18,09:00:00,39,V ugm-3,40,V ugm-3,99,V ugm-3,288.6,N deg,4.8,N ms-1,1.8,N degC
2011-01-18,10:00:00,49,V ugm-3,48,V ugm-3,122,V ugm-3,289.7,N deg,4.9,N ms-1,2.2,N degC
2011-01-18,11:00:00,34,V ugm-3,40,V ugm-3,92,V ugm-3,291.2,N deg,4.7,N ms-1,2.6,N degC
2011-01-18,12:00:00,58,V ugm-3,50,V ugm-3,138,V ugm-3,290.3,N deg,4.7,N ms-1,2.9,N degC
2011-01-18,13:00:00,31,V ugm-3,31,V ugm-3,78,V ugm-3,286.4,N deg,4.7,N ms-1,3.3,N degC
2011-01-18,14:00:00,14,V ugm-3,17,V ugm-3,38,V ugm-3,286.2,N deg,4.5,N ms-1,3.9,N degC
2011-01-18,15:00:00,19,V ugm-3,25,V ugm-3,53,V ugm-3,290.3,N deg,5.2,N ms-1,4.2,N degC
2011-01-18,16:00:00,34,V ugm-3,42,V ugm-3,94,V ugm-3,293.1,N deg,5.8,N ms-1,3.6,N degC
2011-01-18,17:00:00,24,V ugm-3,44,V ugm-3,80,V ugm-3,294.3,N deg,5.8,N ms-1,3.2,N degC
2011-01-18,18:00:00,23,V ugm-3,40,V ugm-3,74,V ugm-3,296,N deg,5.7,N ms-1,3.3,N degC
2011-01-18,19:00:00,10,V ugm-3,31,V ugm-3,46,V ugm-3,298.8,N deg,5.7,N ms-1,3.5,N degC
2011-01-18,20:00:00,6,V ugm-3,23,V ugm-3,32,V ugm-3,299.2,N deg,5.8,N ms-1,3.6,N degC
2011-01-18,21:00:00,21,V ugm-3,32,V ugm-3,65,V ugm-3,297.9,N deg,5.8,N ms-1,3.5,N degC
2011-01-18,22:00:00,14,V ugm-3,23,V ugm-3,44,V ugm-3,297,N deg,5.8,N ms-1,3.3,N degC
2011-01-18,23:00:00,4,V ugm-3,10,V ugm-3,15,V ugm-3,297.7,N deg,5.8,N ms-1,3.2,N degC
2011-01-18,24:00:00,1,V ugm-3,8,V ugm-3,10,V ugm-3,299.3,N deg,5.8,N ms-1,3.1,N degC
2011-01-19,01:00:00,1,V ugm-3,6,V ugm-3,8,V ugm-3,298.3,N deg,5.9,N ms-1,3,N degC
2011-01-19,02:00:00,1,V ugm-3,2,V ugm-3,4,V ugm-3,296.6,N deg,5.7,N ms-1,3.1,N degC
2011-01-19,03:00:00,3,V ugm-3,4,V ugm-3,8,V ugm-3,298.9,N deg,5.4,N ms-1,3.5,N degC
2011-01-19,04:00:00,5,V ugm-3,2,V ugm-3,10,V ugm-3,299,N deg,5.2,N ms-1,3.9,N degC
2011-01-19,05:00:00,3,V ugm-3,6,V ugm-3,10,V ugm-3,296.5,N deg,5,N ms-1,3.9,N degC
2011-01-19,06:00:00,6,V ugm-3,11,V ugm-3,21,V ugm-3,294.6,N deg,4.9,N ms-1,3.6,N degC
2011-01-19,07:00:00,6,V ugm-3,13,V ugm-3,23,V ugm-3,293.7,N deg,5,N ms-1,3.1,N degC
2011-01-19,08:00:00,20,V ugm-3,31,V ugm-3,61,V ugm-3,293.9,N deg,5.1,N ms-1,2.7,N degC
2011-01-19,09:00:00,34,V ugm-3,42,V ugm-3,94,V ugm-3,293.6,N deg,5.3,N ms-1,2.9,N degC
2011-01-19,10:00:00,30,V ugm-3,40,V ugm-3,86,V ugm-3,294.4,N deg,5.4,N ms-1,3.3,N degC
2011-01-19,11:00:00,31,V ugm-3,38,V ugm-3,86,V ugm-3,295,N deg,5.2,N ms-1,3.9,N degC
2011-01-19,12:00:00,19,V ugm-3,25,V ugm-3,53,V ugm-3,295.9,N deg,4.9,N ms-1,4.8,N degC
2011-01-19,13:00:00,20,V ugm-3,21,V ugm-3,52,V ugm-3,297.4,N deg,4.7,N ms-1,5.4,N degC
2011-01-19,14:00:00,19,V ugm-3,19,V ugm-3,48,V ugm-3,302.3,N deg,4.3,N ms-1,5.6,N degC
2011-01-19,15:00:00,10,V ugm-3,17,V ugm-3,32,V ugm-3,311,N deg,4.2,N ms-1,5.3,N degC
2011-01-19,16:00:00,19,V ugm-3,36,V ugm-3,65,V ugm-3,314.8,N deg,4.2,N ms-1,4.4,N degC
2011-01-19,17:00:00,16,V ugm-3,48,V ugm-3,73,V ugm-3,308.5,N deg,4.1,N ms-1,3.3,N degC
2011-01-19,18:00:00,34,V ugm-3,57,V ugm-3,109,V ugm-3,301.1,N deg,3.9,N ms-1,2.3,N degC
2011-01-19,19:00:00,14,V ugm-3,44,V ugm-3,65,V ugm-3,296.8,N deg,3.8,N ms-1,1.6,N degC
2011-01-19,20:00:00,10,V ugm-3,29,V ugm-3,44,V ugm-3,293.6,N deg,3.7,N ms-1,1,N degC
2011-01-19,21:00:00,10,V ugm-3,23,V ugm-3,38,V ugm-3,292.2,N deg,3.6,N ms-1,0.5,N degC
2011-01-19,22:00:00,18,V ugm-3,27,V ugm-3,53,V ugm-3,290.2,N deg,3.5,N ms-1,0,N degC
