Hourly measurement data supplied by UK-air on 18/07/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Sheffield Tinsley",,,,,,,,,,,
Latitude,,53.410580,,,,,,,,,,,,
Longitude,,-1.396139,,,,,,,,,,,,
Site Type,,Urban Background,,,,,,,,,,,,
Zone,,Yorkshire & Humberside,,,,,,,,,,,,
Agglomeration,,Sheffield Urban Area,,,,,,,,,,,,
Local Authority,,"Sheffield",,,,,,,,,,,,
Date,Time,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2011-02-23,16:00:00,38,V ugm-3,55,V ugm-3,113,V ugm-3,268.8,N deg,3.8,N ms-1,10.5,N degC
2011-02-23,17:00:00,40,V ugm-3,59,V ugm-3,120,V ugm-3,280.4,N deg,3.3,N ms-1,10.1,N degC
2011-02-23,18:00:00,34,V ugm-3,59,V ugm-3,111,V ugm-3,275.9,N deg,2.9,N ms-1,9.7,N degC
2011-02-23,19:00:00,31,V ugm-3,67,V ugm-3,115,V ugm-3,272.8,N deg,2.6,N ms-1,9.2,N degC
2011-02-23,20:00:00,23,V ugm-3,65,V ugm-3,99,V ugm-3,281.8,N deg,2.7,N ms-1,8.9,N degC
2011-02-23,21:00:00,30,V ugm-3,69,V ugm-3,115,V ugm-3,288.7,N deg,3.2,N ms-1,8.9,N degC
2011-02-23,22:00:00,41,V ugm-3,74,V ugm-3,138,V ugm-3,285.6,N deg,3.6,N ms-1,9,N degC
2011-02-23,23:00:00,20,V ugm-3,63,V ugm-3,94,V ugm-3,282.4,N deg,3.6,N ms-1,8.8,N degC
2011-02-23,24:00:00,18,V ugm-3,57,V ugm-3,84,V ugm-3,280.8,N deg,3.7,N ms-1,8.7,N degC
2011-02-24,01:00:00,10,V ugm-3,46,V ugm-3,61,V ugm-3,272.8,N deg,3.8,N ms-1,8.3,N degC
2011-02-24,02:00:00,5,V ugm-3,25,V ugm-3,32,V ugm-3,265.6,N deg,3.6,N ms-1,7.9,N degC
2011-02-24,03:00:00,5,V ugm-3,31,V ugm-3,38,V ugm-3,262.5,N deg,3.7,N ms-1,7.6,N degC
2011-02-24,04:00:00,6,V ugm-3,29,V ugm-3,38,V ugm-3,258.6,N deg,3.8,N ms-1,7.5,N degC
2011-02-24,05:00:00,8,V ugm-3,34,V ugm-3,46,V ugm-3,255.3,N deg,3.8,N ms-1,7.7,N degC
2011-02-24,06:00:00,18,V ugm-3,57,V ugm-3,84,V ugm-3,251.2,N deg,3.7,N ms-1,7.8,N degC
2011-02-24,07:00:00,54,V ugm-3,82,V ugm-3,164,V ugm-3,245.7,N deg,3.6,N ms-1,7.7,N degC
2011-02-24,08:00:00,53,V ugm-3,84,V ugm-3,164,V ugm-3,242.5,N deg,3.7,N ms-1,7.5,N degC
2011-02-24,09:00:00,30,V ugm-3,65,V ugm-3,111,V ugm-3,240.3,N deg,3.2,N ms-1,8.2,N degC
2011-02-24,10:00:00,28,V ugm-3,57,V ugm-3,99,V ugm-3,240,N deg,3.3,N ms-1,9.9,N degC
2011-02-24,11:00:00,25,V ugm-3,46,V ugm-3,84,V ugm-3,241.1,N deg,4.1,N ms-1,11.1,N degC
2011-02-24,12:00:00,28,V ugm-3,48,V ugm-3,90,V ugm-3,240.7,N deg,4.5,N ms-1,12,N degC
2011-02-24,13:00:00,25,V ugm-3,46,V ugm-3,84,V ugm-3,242.8,N deg,4.7,N ms-1,13.2,N degC
2011-02-24,14:00:00,21,V ugm-3,40,V ugm-3,73,V ugm-3,245,N deg,4.8,N ms-1,13.6,N degC
2011-02-24,15:00:00,26,V ugm-3,52,V ugm-3,92,V ugm-3,243.7,N deg,4.6,N ms-1,13.6,N degC
2011-02-24,16:00:00,23,V ugm-3,52,V ugm-3,86,V ugm-3,238.1,N deg,3.7,N ms-1,12.9,N degC
2011-02-24,17:00:00,23,V ugm-3,57,V ugm-3,92,V ugm-3,236.6,N deg,3.8,N ms-1,11.6,N degC
2011-02-24,18:00:00,20,V ugm-3,63,V ugm-3,94,V ugm-3,238.4,N deg,4.6,N ms-1,10.1,N degC
2011-02-24,19:00:00,25,V ugm-3,67,V ugm-3,105,V ugm-3,235.7,N deg,4.7,N ms-1,9.2,N degC
2011-02-24,20:00:00,15,V ugm-3,53,V ugm-3,76,V ugm-3,233.6,N deg,4.8,N ms-1,8.4,N degC
2011-02-24,21:00:00,18,V ugm-3,55,V ugm-3,82,V ugm-3,232.5,N deg,4.8,N ms-1,7.9,N degC
2011-02-24,22:00:00,11,V ugm-3,57,V ugm-3,74,V ugm-3,230.8,N deg,4.5,N ms-1,8.2,N degC
2011-02-24,23:00:00,15,V ugm-3,59,V ugm-3,82,V ugm-3,227.8,N deg,4.2,N ms-1,8.8,N degC
2011-02-24,24:00:00,9,V ugm-3,44,V ugm-3,57,V ugm-3,226.4,N deg,4.3,N ms-1,9.3,N degC
2011-02-25,01:00:00,4,V ugm-3,27,V ugm-3,32,V ugm-3,229,N deg,4.4,N ms-1,8.3,N degC
2011-02-25,02:00:00,1,V ugm-3,17,V ugm-3,19,V ugm-3,228.9,N deg,4.5,N ms-1,7.7,N degC
2011-02-25,03:00:00,3,V ugm-3,15,V ugm-3,19,V ugm-3,229.8,N deg,5,N ms-1,8.7,N degC
2011-02-25,04:00:00,3,V ugm-3,15,V ugm-3,19,V ugm-3,230.7,N deg,5.2,N ms-1,9.3,N degC
2011-02-25,05:00:00,3,V ugm-3,17,V ugm-3,21,V ugm-3,226.3,N deg,5.2,N ms-1,10,N degC
2011-02-25,06:00:00,8,V ugm-3,25,V ugm-3,36,V ugm-3,224.9,N deg,5.6,N ms-1,10.1,N degC
2011-02-25,07:00:00,10,V ugm-3,29,V ugm-3,44,V ugm-3,226.3,N deg,6.1,N ms-1,9.7,N degC
2011-02-25,08:00:00,15,V ugm-3,36,V ugm-3,59,V ugm-3,226.8,N deg,6.7,N ms-1,9.4,N degC
2011-02-25,09:00:00,19,V ugm-3,40,V ugm-3,69,V ugm-3,226.2,N deg,7.1,N ms-1,9.7,N degC
2011-02-25,10:00:00,18,V ugm-3,32,V ugm-3,59,V ugm-3,223.7,N deg,6.3,N ms-1,9.9,N degC
2011-02-25,11:00:00,18,V ugm-3,34,V ugm-3,61,V ugm-3,223.8,N deg,5.8,N ms-1,9.8,N degC
2011-02-25,12:00:00,19,V ugm-3,38,V ugm-3,67,V ugm-3,225.8,N deg,5.9,N ms-1,9.7,N degC
2011-02-25,13:00:00,21,V ugm-3,44,V ugm-3,76,V ugm-3,228.4,N deg,5.3,N ms-1,9.9,N degC
2011-02-25,14:00:00,20,V ugm-3,40,V ugm-3,71,V ugm-3,235.8,N deg,4.8,N ms-1,10,N degC
2011-02-25,15:00:00,21,V ugm-3,50,V ugm-3,82,V ugm-3,242.5,N deg,4.6,N ms-1,10.1,N degC
2011-02-25,16:00:00,19,V ugm-3,57,V ugm-3,86,V ugm-3,245.1,N deg,4.5,N ms-1,10.2,N degC
2011-02-25,17:00:00,16,V ugm-3,57,V ugm-3,82,V ugm-3,245,N deg,4.5,N ms-1,10,N degC
2011-02-25,18:00:00,10,V ugm-3,50,V ugm-3,65,V ugm-3,243.2,N deg,4.5,N ms-1,9.2,N degC
2011-02-25,19:00:00,11,V ugm-3,50,V ugm-3,67,V ugm-3,240.3,N deg,4.5,N ms-1,8.5,N degC
2011-02-25,20:00:00,10,V ugm-3,50,V ugm-3,65,V ugm-3,238.7,N deg,4.4,N ms-1,7.9,N degC
2011-02-25,21:00:00,13,V ugm-3,57,V ugm-3,76,V ugm-3,238.1,N deg,4.1,N ms-1,7.6,N degC
2011-02-25,22:00:00,10,V ugm-3,53,V ugm-3,69,V ugm-3,242.2,N deg,3.7,N ms-1,7.4,N degC
2011-02-25,23:00:00,13,V ugm-3,53,V ugm-3,73,V ugm-3,241.3,N deg,3.5,N ms-1,7.2,N degC
2011-02-25,24:00:00,28,V ugm-3,61,V ugm-3,103,V ugm-3,229.7,N deg,3.5,N ms-1,7.1,N degC
2011-02-26,01:00:00,0,V ugm-3,25,V ugm-3,25,V ugm-3,232.4,N deg,2.4,N ms-1,6.1,N degC
2011-02-26,02:00:00,0,V ugm-3,32,V ugm-3,32,V ugm-3,240.8,N deg,1.3,N ms-1,5.1,N degC
2011-02-26,03:00:00,0,V ugm-3,23,V ugm-3,23,V ugm-3,129.9,N deg,0.8,N ms-1,4.9,N degC
2011-02-26,04:00:00,0,V ugm-3,17,V ugm-3,17,V ugm-3,28.5,N deg,1.3,N ms-1,4.7,N degC
2011-02-26,05:00:00,0,V ugm-3,13,V ugm-3,13,V ugm-3,27.2,N deg,2.1,N ms-1,4.6,N degC
2011-02-26,06:00:00,0,V ugm-3,27,V ugm-3,27,V ugm-3,13.6,N deg,2.6,N ms-1,4.6,N degC
2011-02-26,07:00:00,1,V ugm-3,38,V ugm-3,40,V ugm-3,10.3,N deg,3.7,N ms-1,4.7,N degC
2011-02-26,08:00:00,5,V ugm-3,48,V ugm-3,55,V ugm-3,8,N deg,4.5,N ms-1,4.8,N degC
2011-02-26,09:00:00,8,V ugm-3,48,V ugm-3,59,V ugm-3,180.7,N deg,5.1,N ms-1,4.8,N degC
2011-02-26,10:00:00,10,V ugm-3,53,V ugm-3,69,V ugm-3,350.3,N deg,5,N ms-1,5.2,N degC
2011-02-26,11:00:00,8,V ugm-3,32,V ugm-3,44,V ugm-3,342.7,N deg,4.8,N ms-1,6,N degC
2011-02-26,12:00:00,6,V ugm-3,23,V ugm-3,32,V ugm-3,345,N deg,5.7,N ms-1,6.9,N degC
2011-02-26,13:00:00,6,V ugm-3,21,V ugm-3,31,V ugm-3,350.4,N deg,5.8,N ms-1,7.4,N degC
2011-02-26,14:00:00,6,V ugm-3,19,V ugm-3,29,V ugm-3,350.9,N deg,5.7,N ms-1,7.7,N degC
2011-02-26,15:00:00,5,V ugm-3,15,V ugm-3,23,V ugm-3,351.6,N deg,6,N ms-1,7.6,N degC
2011-02-26,16:00:00,5,V ugm-3,19,V ugm-3,27,V ugm-3,352.4,N deg,6,N ms-1,6.9,N degC
2011-02-26,17:00:00,5,V ugm-3,19,V ugm-3,27,V ugm-3,352.2,N deg,6.8,N ms-1,6.2,N degC
2011-02-26,18:00:00,5,V ugm-3,27,V ugm-3,34,V ugm-3,351.3,N deg,7.8,N ms-1,6,N degC
2011-02-26,19:00:00,4,V ugm-3,25,V ugm-3,31,V ugm-3,348.4,N deg,7.9,N ms-1,5.9,N degC
2011-02-26,20:00:00,3,V ugm-3,21,V ugm-3,25,V ugm-3,344.6,N deg,7.7,N ms-1,5.7,N degC
2011-02-26,21:00:00,3,V ugm-3,23,V ugm-3,27,V ugm-3,341.4,N deg,7.8,N ms-1,5.5,N degC
2011-02-26,22:00:00,1,V ugm-3,15,V ugm-3,17,V ugm-3,339.3,N deg,7.9,N ms-1,5.1,N degC
2011-02-26,23:00:00,1,V ugm-3,17,V ugm-3,19,V ugm-3,337.1,N deg,7.8,N ms-1,4.8,N degC
2011-02-26,24:00:00,1,V ugm-3,17,V ugm-3,19,V ugm-3,335.7,N deg,7.7,N ms-1,4.5,N degC
2011-02-27,01:00:00,1,V ugm-3,11,V ugm-3,13,V ugm-3,326.9,N deg,6.5,N ms-1,4.1,N degC
2011-02-27,02:00:00,1,V ugm-3,8,V ugm-3,10,V ugm-3,317.5,N deg,5.7,N ms-1,3.8,N degC
2011-02-27,03:00:00,0,V ugm-3,4,V ugm-3,4,V ugm-3,316.4,N deg,6.1,N ms-1,3.8,N degC
2011-02-27,04:00:00,0,V ugm-3,4,V ugm-3,4,V ugm-3,316,N deg,6.3,N ms-1,3.8,N degC
2011-02-27,05:00:00,0,V ugm-3,8,V ugm-3,8,V ugm-3,316.2,N deg,6.2,N ms-1,3.8,N degC
2011-02-27,06:00:00,1,V ugm-3,10,V ugm-3,11,V ugm-3,314.4,N deg,5.9,N ms-1,3.7,N degC
2011-02-27,07:00:00,1,V ugm-3,11,V ugm-3,13,V ugm-3,311,N deg,5.5,N ms-1,3.6,N degC
2011-02-27,08:00:00,4,V ugm-3,31,V ugm-3,36,V ugm-3,308.7,N deg,5.2,N ms-1,3.8,N degC
2011-02-27,09:00:00,5,V ugm-3,29,V ugm-3,36,V ugm-3,306.4,N deg,4.5,N ms-1,4.7,N degC
2011-02-27,10:00:00,8,V ugm-3,34,V ugm-3,46,V ugm-3,303.5,N deg,4.4,N ms-1,6,N degC
2011-02-27,11:00:00,9,V ugm-3,38,V ugm-3,52,V ugm-3,304.4,N deg,4.6,N ms-1,7.2,N degC
2011-02-27,12:00:00,16,V ugm-3,57,V ugm-3,82,V ugm-3,310.5,N deg,4.6,N ms-1,8.1,N degC
2011-02-27,13:00:00,8,V ugm-3,32,V ugm-3,44,V ugm-3,323.7,N deg,4.9,N ms-1,8,N degC
2011-02-27,14:00:00,3,V ugm-3,17,V ugm-3,21,V ugm-3,339.5,N deg,5.2,N ms-1,7.5,N degC
2011-02-27,15:00:00,1,V ugm-3,13,V ugm-3,15,V ugm-3,348.4,N deg,5.1,N ms-1,7.4,N degC
2011-02-27,16:00:00,3,V ugm-3,13,V ugm-3,17,V ugm-3,351.2,N deg,4.9,N ms-1,7.3,N degC
2011-02-27,17:00:00,3,V ugm-3,17,V ugm-3,21,V ugm-3,176.2,N deg,4.4,N ms-1,6.7,N degC
2011-02-27,18:00:00,1,V ugm-3,19,V ugm-3,21,V ugm-3,3.6,N deg,4.1,N ms-1,6,N degC
2011-02-27,19:00:00,1,V ugm-3,23,V ugm-3,25,V ugm-3,10.4,N deg,4.1,N ms-1,5.6,N degC
2011-02-27,20:00:00,1,V ugm-3,13,V ugm-3,15,V ugm-3,12.6,N deg,4.3,N ms-1,5.2,N degC
2011-02-27,21:00:00,1,V ugm-3,15,V ugm-3,17,V ugm-3,6.5,N deg,5,N ms-1,4.6,N degC
2011-02-27,22:00:00,1,V ugm-3,17,V ugm-3,19,V ugm-3,1.5,N deg,5.4,N ms-1,4.1,N degC
2011-02-27,23:00:00,1,V ugm-3,17,V ugm-3,19,V ugm-3,0.4,N deg,5.6,N ms-1,3.8,N degC
2011-02-27,24:00:00,1,V ugm-3,15,V ugm-3,17,V ugm-3,0.2,N deg,5.6,N ms-1,4,N degC
2011-02-28,01:00:00,0,V ugm-3,11,V ugm-3,11,V ugm-3,177,N deg,5.6,N ms-1,3.4,N degC
2011-02-28,02:00:00,0,V ugm-3,10,V ugm-3,10,V ugm-3,353.6,N deg,5.6,N ms-1,2.5,N degC
2011-02-28,03:00:00,0,V ugm-3,6,V ugm-3,6,V ugm-3,356.1,N deg,5.8,N ms-1,2.9,N degC
2011-02-28,04:00:00,0,V ugm-3,10,V ugm-3,10,V ugm-3,358,N deg,5.8,N ms-1,2.9,N degC
2011-02-28,05:00:00,0,V ugm-3,11,V ugm-3,11,V ugm-3,179.3,N deg,5.7,N ms-1,2.8,N degC
2011-02-28,06:00:00,1,V ugm-3,10,V ugm-3,11,V ugm-3,2.8,N deg,5.7,N ms-1,3,N degC
2011-02-28,07:00:00,1,V ugm-3,13,V ugm-3,15,V ugm-3,8.7,N deg,5.6,N ms-1,3.3,N degC
2011-02-28,08:00:00,3,V ugm-3,21,V ugm-3,25,V ugm-3,19.7,N deg,5.3,N ms-1,3.4,N degC
2011-02-28,09:00:00,6,V ugm-3,31,V ugm-3,40,V ugm-3,28.6,N deg,5.2,N ms-1,3.7,N degC
2011-02-28,10:00:00,4,V ugm-3,29,V ugm-3,34,V ugm-3,33.7,N deg,5.5,N ms-1,4.2,N degC
2011-02-28,11:00:00,6,V ugm-3,31,V ugm-3,40,V ugm-3,36.1,N deg,5.7,N ms-1,4.6,N degC
2011-02-28,12:00:00,6,V ugm-3,27,V ugm-3,36,V ugm-3,34.8,N deg,5.6,N ms-1,4.7,N degC
2011-02-28,13:00:00,4,V ugm-3,25,V ugm-3,31,V ugm-3,35.3,N deg,5.3,N ms-1,4.6,N degC
2011-02-28,14:00:00,6,V ugm-3,29,V ugm-3,38,V ugm-3,36,N deg,4.9,N ms-1,4.4,N degC
2011-02-28,15:00:00,6,V ugm-3,34,V ugm-3,44,V ugm-3,33.9,N deg,4.7,N ms-1,4.3,N degC
2011-02-28,16:00:00,5,V ugm-3,31,V ugm-3,38,V ugm-3,31.2,N deg,4.4,N ms-1,4,N degC
2011-02-28,17:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,29,N deg,3.9,N ms-1,3.7,N degC
2011-02-28,18:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,30.6,N deg,3.8,N ms-1,3.2,N degC
2011-02-28,19:00:00,4,V ugm-3,38,V ugm-3,44,V ugm-3,32.3,N deg,3.9,N ms-1,2.5,N degC
2011-02-28,20:00:00,3,V ugm-3,38,V ugm-3,42,V ugm-3,31.6,N deg,3.6,N ms-1,1.8,N degC
2011-02-28,21:00:00,3,V ugm-3,32,V ugm-3,36,V ugm-3,25.3,N deg,3.3,N ms-1,1.2,N degC
2011-02-28,22:00:00,5,V ugm-3,44,V ugm-3,52,V ugm-3,12.9,N deg,3.2,N ms-1,0.7,N degC
2011-02-28,23:00:00,3,V ugm-3,38,V ugm-3,42,V ugm-3,180.9,N deg,3.1,N ms-1,0.3,N degC
2011-02-28,24:00:00,1,V ugm-3,38,V ugm-3,40,V ugm-3,352.3,N deg,2.8,N ms-1,0.1,N degC
2011-03-01,01:00:00,1,V ugm-3,29,V ugm-3,31,V ugm-3,330.8,N deg,2.8,N ms-1,-1.5,N degC
2011-03-01,02:00:00,1,V ugm-3,21,V ugm-3,23,V ugm-3,328.4,N deg,2.9,N ms-1,-1.5,N degC
2011-03-01,03:00:00,3,V ugm-3,31,V ugm-3,34,V ugm-3,326.6,N deg,3,N ms-1,-1.2,N degC
2011-03-01,04:00:00,21,V ugm-3,61,V ugm-3,94,V ugm-3,327.5,N deg,3,N ms-1,-0.8,N degC
2011-03-01,05:00:00,4,V ugm-3,40,V ugm-3,46,V ugm-3,332.8,N deg,3.1,N ms-1,-0.3,N degC
2011-03-01,06:00:00,6,V ugm-3,44,V ugm-3,53,V ugm-3,337.9,N deg,3.1,N ms-1,0.1,N degC
2011-03-01,07:00:00,5,V ugm-3,44,V ugm-3,52,V ugm-3,337.9,N deg,3,N ms-1,0.4,N degC
2011-03-01,08:00:00,68,V ugm-3,80,V ugm-3,183,V ugm-3,339.6,N deg,2.9,N ms-1,0.8,N degC
2011-03-01,09:00:00,129,V ugm-3,103,V ugm-3,300,V ugm-3,347,N deg,2.4,N ms-1,1.9,N degC
2011-03-01,10:00:00,39,V ugm-3,63,V ugm-3,122,V ugm-3,185.5,N deg,2.3,N ms-1,3.8,N degC
2011-03-01,11:00:00,8,V ugm-3,25,V ugm-3,36,V ugm-3,27.2,N deg,2.8,N ms-1,5.6,N degC
2011-03-01,12:00:00,9,V ugm-3,31,V ugm-3,44,V ugm-3,40.9,N deg,3.2,N ms-1,6.8,N degC
2011-03-01,13:00:00,11,V ugm-3,38,V ugm-3,55,V ugm-3,46.6,N deg,3.5,N ms-1,7.5,N degC
2011-03-01,14:00:00,11,V ugm-3,40,V ugm-3,57,V ugm-3,49.4,N deg,3.5,N ms-1,7.8,N degC
2011-03-01,15:00:00,9,V ugm-3,32,V ugm-3,46,V ugm-3,55.9,N deg,3.5,N ms-1,7.8,N degC
2011-03-01,16:00:00,8,V ugm-3,29,V ugm-3,40,V ugm-3,66.4,N deg,3.4,N ms-1,7.2,N degC
2011-03-01,17:00:00,5,V ugm-3,27,V ugm-3,34,V ugm-3,74.8,N deg,3,N ms-1,6,N degC
2011-03-01,18:00:00,8,V ugm-3,44,V ugm-3,55,V ugm-3,76.8,N deg,2.8,N ms-1,4.4,N degC
2011-03-01,19:00:00,8,V ugm-3,57,V ugm-3,69,V ugm-3,76.9,N deg,2.7,N ms-1,2.9,N degC
2011-03-01,20:00:00,9,V ugm-3,55,V ugm-3,69,V ugm-3,69.5,N deg,1.8,N ms-1,1.7,N degC
2011-03-01,21:00:00,6,V ugm-3,53,V ugm-3,63,V ugm-3,36.7,N deg,0.8,N ms-1,0.7,N degC
2011-03-01,22:00:00,10,V ugm-3,63,V ugm-3,78,V ugm-3,180.2,N deg,0.7,N ms-1,0,N degC
2011-03-01,23:00:00,3,V ugm-3,34,V ugm-3,38,V ugm-3,335.1,N deg,1.6,N ms-1,-0.6,N degC
2011-03-01,24:00:00,1,V ugm-3,10,V ugm-3,11,V ugm-3,335.3,N deg,2.1,N ms-1,-1.1,N degC
2011-03-02,01:00:00,1,V ugm-3,11,V ugm-3,13,V ugm-3,351.8,N deg,2.2,N ms-1,-2,N degC
2011-03-02,02:00:00,1,V ugm-3,10,V ugm-3,11,V ugm-3,342,N deg,2.4,N ms-1,-3,N degC
2011-03-02,03:00:00,0,V ugm-3,10,V ugm-3,10,V ugm-3,337.8,N deg,1.8,N ms-1,-3.1,N degC
2011-03-02,04:00:00,0,V ugm-3,8,V ugm-3,8,V ugm-3,348.1,N deg,1.7,N ms-1,-3.1,N degC
2011-03-02,05:00:00,1,V ugm-3,11,V ugm-3,13,V ugm-3,341.1,N deg,1.8,N ms-1,-3.1,N degC
2011-03-02,06:00:00,3,V ugm-3,15,V ugm-3,19,V ugm-3,337,N deg,1.9,N ms-1,-2.7,N degC
2011-03-02,07:00:00,4,V ugm-3,23,V ugm-3,29,V ugm-3,342.8,N deg,1.9,N ms-1,-2.2,N degC
2011-03-02,08:00:00,8,V ugm-3,31,V ugm-3,42,V ugm-3,343.2,N deg,1.7,N ms-1,-1.9,N degC
2011-03-02,09:00:00,10,V ugm-3,40,V ugm-3,55,V ugm-3,173.7,N deg,1.5,N ms-1,-0.4,N degC
2011-03-02,10:00:00,5,V ugm-3,21,V ugm-3,29,V ugm-3,31.3,N deg,1.7,N ms-1,2.2,N degC
2011-03-02,11:00:00,5,V ugm-3,23,V ugm-3,31,V ugm-3,69.1,N deg,2.3,N ms-1,4.4,N degC
2011-03-02,12:00:00,6,V ugm-3,23,V ugm-3,32,V ugm-3,77.1,N deg,2.6,N ms-1,5.8,N degC
2011-03-02,13:00:00,6,V ugm-3,27,V ugm-3,36,V ugm-3,73.8,N deg,2.5,N ms-1,6.8,N degC
2011-03-02,14:00:00,9,V ugm-3,32,V ugm-3,46,V ugm-3,74.4,N deg,2.4,N ms-1,7.4,N degC
2011-03-02,15:00:00,8,V ugm-3,32,V ugm-3,44,V ugm-3,68.2,N deg,2.3,N ms-1,7.6,N degC
2011-03-02,16:00:00,13,V ugm-3,44,V ugm-3,63,V ugm-3,62.3,N deg,2.1,N ms-1,7.3,N degC
2011-03-02,17:00:00,13,V ugm-3,55,V ugm-3,74,V ugm-3,49.7,N deg,2.1,N ms-1,6,N degC
2011-03-02,18:00:00,13,V ugm-3,71,V ugm-3,90,V ugm-3,24.9,N deg,1.9,N ms-1,4.1,N degC
2011-03-02,19:00:00,39,V ugm-3,96,V ugm-3,155,V ugm-3,180.5,N deg,1.4,N ms-1,2.4,N degC
2011-03-02,20:00:00,50,V ugm-3,97,V ugm-3,174,V ugm-3,336.6,N deg,1.3,N ms-1,1.2,N degC
2011-03-02,21:00:00,208,V ugm-3,130,V ugm-3,447,V ugm-3,324.2,N deg,1.4,N ms-1,0.3,N degC
2011-03-02,22:00:00,179,V ugm-3,113,V ugm-3,386,V ugm-3,316,N deg,1.3,N ms-1,-0.5,N degC
2011-03-02,23:00:00,193,V ugm-3,113,V ugm-3,407,V ugm-3,303,N deg,2.1,N ms-1,-1.1,N degC
2011-03-02,24:00:00,178,V ugm-3,99,V ugm-3,371,V ugm-3,297.9,N deg,3,N ms-1,-1.6,N degC
2011-03-03,01:00:00,149,V ugm-3,88,V ugm-3,315,V ugm-3,302.7,N deg,2.6,N ms-1,-2.9,N degC
2011-03-03,02:00:00,110,V ugm-3,74,V ugm-3,243,V ugm-3,311.8,N deg,2.4,N ms-1,-4.3,N degC
2011-03-03,03:00:00,35,V ugm-3,69,V ugm-3,122,V ugm-3,313,N deg,2.6,N ms-1,-4.5,N degC
2011-03-03,04:00:00,3,V ugm-3,53,V ugm-3,57,V ugm-3,314.5,N deg,2.6,N ms-1,-4.4,N degC
2011-03-03,05:00:00,4,V ugm-3,48,V ugm-3,53,V ugm-3,326.7,N deg,2.7,N ms-1,-4.2,N degC
2011-03-03,06:00:00,13,V ugm-3,59,V ugm-3,78,V ugm-3,337.4,N deg,2.8,N ms-1,-3.9,N degC
2011-03-03,07:00:00,9,V ugm-3,50,V ugm-3,63,V ugm-3,343,N deg,2.9,N ms-1,-3.6,N degC
2011-03-03,08:00:00,31,V ugm-3,67,V ugm-3,115,V ugm-3,347.9,N deg,2.8,N ms-1,-2.8,N degC
2011-03-03,09:00:00,48,V ugm-3,69,V ugm-3,141,V ugm-3,176.8,N deg,2.8,N ms-1,-0.7,N degC
2011-03-03,10:00:00,31,V ugm-3,61,V ugm-3,109,V ugm-3,11.2,N deg,3.1,N ms-1,1.8,N degC
2011-03-03,11:00:00,26,V ugm-3,53,V ugm-3,94,V ugm-3,29,N deg,3.3,N ms-1,3.9,N degC
2011-03-03,12:00:00,8,V ugm-3,29,V ugm-3,40,V ugm-3,40.8,N deg,3.4,N ms-1,5.4,N degC
2011-03-03,13:00:00,8,V ugm-3,29,V ugm-3,40,V ugm-3,46,N deg,3.5,N ms-1,6.4,N degC
2011-03-03,14:00:00,9,V ugm-3,31,V ugm-3,44,V ugm-3,46.7,N deg,3.6,N ms-1,7.1,N degC
2011-03-03,15:00:00,8,V ugm-3,27,V ugm-3,38,V ugm-3,45.1,N deg,3.6,N ms-1,7.5,N degC
2011-03-03,16:00:00,9,V ugm-3,38,V ugm-3,52,V ugm-3,46.9,N deg,3.7,N ms-1,7.3,N degC
2011-03-03,17:00:00,10,V ugm-3,46,V ugm-3,61,V ugm-3,53.3,N deg,3.7,N ms-1,6.2,N degC
2011-03-03,18:00:00,10,V ugm-3,53,V ugm-3,69,V ugm-3,64.3,N deg,3.5,N ms-1,4.6,N degC
2011-03-03,19:00:00,6,V ugm-3,44,V ugm-3,53,V ugm-3,74,N deg,3.2,N ms-1,3.3,N degC
2011-03-03,20:00:00,4,V ugm-3,32,V ugm-3,38,V ugm-3,72.3,N deg,2.9,N ms-1,2.2,N degC
2011-03-03,21:00:00,3,V ugm-3,27,V ugm-3,31,V ugm-3,56.2,N deg,2.7,N ms-1,1.4,N degC
2011-03-03,22:00:00,3,V ugm-3,25,V ugm-3,29,V ugm-3,38.9,N deg,2.3,N ms-1,1.1,N degC
2011-03-03,23:00:00,1,V ugm-3,17,V ugm-3,19,V ugm-3,26.8,N deg,1.9,N ms-1,1.1,N degC
2011-03-03,24:00:00,1,V ugm-3,27,V ugm-3,29,V ugm-3,18.2,N deg,2,N ms-1,1,N degC
2011-03-04,01:00:00,1,V ugm-3,27,V ugm-3,29,V ugm-3,166.1,N deg,2.2,N ms-1,-1.1,N degC
2011-03-04,02:00:00,0,V ugm-3,15,V ugm-3,15,V ugm-3,322.5,N deg,2.4,N ms-1,-3.2,N degC
2011-03-04,03:00:00,0,V ugm-3,23,V ugm-3,23,V ugm-3,327.1,N deg,2.4,N ms-1,-3.4,N degC
2011-03-04,04:00:00,1,V ugm-3,21,V ugm-3,23,V ugm-3,324.2,N deg,2.4,N ms-1,-3.5,N degC
2011-03-04,05:00:00,1,V ugm-3,17,V ugm-3,19,V ugm-3,322.3,N deg,2.4,N ms-1,-3.7,N degC
2011-03-04,06:00:00,3,V ugm-3,32,V ugm-3,36,V ugm-3,323.7,N deg,2,N ms-1,-3.7,N degC
